wave,symptom,fault_domain,mechanism,discriminator,fix
5274.2115,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5274.9807,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.301 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5275.282 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5276.1616,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5277.3034,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5278.7696,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5279.65,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.230 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5279.880 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5280.2782,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5280.3608,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5282.4325,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.600 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5281.833 (depth 0.690) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5284.4245,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5284.6083,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.495 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5284.113 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5285.1268,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5288.2907,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.056; observed at the position is 0.013,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5288.4659,REW -4.894 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5288.5247,REW -4.894 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5292.5981,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5293.0294,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.442 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5292.587 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5294.0852,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.035 vs predicted 0.240 (x0.1) at the corr,ATOMIC-DATA,log gf too strong,"0.038 observed vs 0.240 predicted — correctly placed and present, and SHALLOWER than predicted. A blend can only add absorption, never remove it, so a blend cannot explain this; the gf is wrong",re-adjudicate log gf against a NIST-graded source
5294.561,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5294.8008,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.056; observed at the position is 0.006,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5298.1853,REW -4.283 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5298.3222,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5298.7755,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.497 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5298.279 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5298.8527,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.574 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5298.279 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5300.3837,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.370 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5300.754 (depth 0.560) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5304.7607,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.056; observed at the position is 0.007,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5308.6782,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.249 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5308.429 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5310.4627,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5314.9167,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5315.07,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5315.4576,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.054; observed at the position is 0.009,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5315.7745,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5316.9305,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.313 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5316.617 (depth 0.698) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5317.5192,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5319.0352,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.262 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5318.773 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5319.2104,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.437 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5318.773 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5319.3089,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.536 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5318.773 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5319.6146,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.208 (predicted 0.186) sits at 5320.040, +0.426 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
5320.0356,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5321.835,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.244; observed at the position is 0.027,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5323.5084,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.594 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5324.102 (depth 0.557) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5326.1342,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5326.79,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.594 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5326.196 (depth 0.175) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5327.2519,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.594 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5327.845 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5327.8572,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.191 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5328.049 (depth 0.881) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5329.9891,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5332.6602,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5339.4151,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.528 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5339.943 (depth 0.783) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5343.4383,REW -4.860 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5346.5407,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5347.1245,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.061; observed at the position is 0.020,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5348.3521,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.656 vs predicted 0.121 (x5.4) at the corr,ATOMIC-DATA,"log gf too weak, or an uncatalogued blend adds depth at this position","0.658 observed vs 0.121 predicted — the line is present and correctly placed, so this is not a positional error. Deeper than predicted has TWO explanations and this test does not separate them; a synthesis fit would","re-adjudicate log gf against NIST; if it holds, look for an uncatalogued blend by fitting the profile"
5348.7335,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.409 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5348.325 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5349.737,FIT-PINNED: fitted sigma 0.0045 A sits on the instrumental floor 0.0045 A. No observed fea,UNKNOWN,,,
5353.9612,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.076; observed at the position is 0.008,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5361.5155,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5361.6248,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5364.1167,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.105 (predicted 0.201) sits at 5364.714, +0.598 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
5369.5675,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.404 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5369.971 (depth 0.774) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5371.4359,REW -4.215 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5373.7082,REW -4.866 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5376.8299,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5378.236,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.595 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5377.641 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5382.2631,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5385.5934,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5386.9601,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5387.4804,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.509 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5386.971 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5389.8057,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.317 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5389.488 (depth 0.647) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5391.4588,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5392.0148,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.554 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5391.461 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5394.3458,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.330 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5394.676 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5394.68,REW -4.787 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5395.2169,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5397.1981,REW -4.322 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5397.6177,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.480 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5397.138 (depth 0.853) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5398.2785,REW -4.789 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5400.6547,REW -4.549 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5401.266,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5403.3498,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.132; observed at the position is 0.015,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5403.8215,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5404.5486,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.400 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5404.149 (depth 0.790) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5405.3496,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.435 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5405.784 (depth 0.862) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5405.9277,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5406.3347,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.550 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5405.784 (depth 0.862) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5406.7742,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5407.3816,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.595 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5406.786 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5409.1343,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5412.7833,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5421.3964,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5421.8392,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.599 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5421.240 (depth 0.150) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5422.15,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.308 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5421.842 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5423.7382,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.346 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5424.084 (depth 0.802) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5424.142,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5428.6951,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.447 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5429.142 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5429.4198,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.291 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5429.711 (depth 0.857) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5429.5032,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.208 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5429.711 (depth 0.857) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5429.8412,REW -4.214 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5432.9548,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5433.1327,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.176 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5432.957 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5433.6235,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.596 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5433.027 (depth 0.189) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5435.0255,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.493 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5434.533 (depth 0.845) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5435.17,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.595 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5434.575 (depth 0.754) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5436.2945,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.432 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5435.862 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5436.5875,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5437.0831,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.488 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5436.595 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5442.9745,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.565 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5442.410 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5448.2674,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5448.3618,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5452.0882,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5455.3885,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.233 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5455.622 (depth 0.845) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5456.5129,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.593 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5455.920 (depth 0.087) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5460.8723,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.368 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5460.504 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5466.3952,REW -4.768 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5466.9893,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5469.2697,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5470.0921,FIT-PINNED: fitted sigma 0.0046 A sits on the instrumental floor 0.0046 A. No observed fea,UNKNOWN,,,
5473.1623,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.450 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5472.712 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5473.9004,REW -4.726 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5476.2885,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.594 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5476.882 (depth 0.742) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
