wave,symptom,fault_domain,mechanism,discriminator,fix
5785.6569,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.076 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5785.732 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5791.0169,REW -4.822 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5806.7248,REW -4.886 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5809.1552,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.067 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5809.222 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5816.3724,REW -4.839 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5833.9249,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.097 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5834.022 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5846.1554,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.104; observed at the position is 0.015,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5848.0661,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.056 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5848.122 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5853.6822,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.590 vs predicted 0.057 (x10.4) at the cor,ATOMIC-DATA,"log gf too weak, or an uncatalogued blend adds depth at this position","0.592 observed vs 0.057 predicted — the line is present and correctly placed, so this is not a positional error. Deeper than predicted has TWO explanations and this test does not separate them; a synthesis fit would","re-adjudicate log gf against NIST; if it holds, look for an uncatalogued blend by fitting the profile"
5857.8012,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.254 vs predicted 0.057 (x4.5) at the corr,ATOMIC-DATA,"log gf too weak, or an uncatalogued blend adds depth at this position","0.263 observed vs 0.057 predicted — the line is present and correctly placed, so this is not a positional error. Deeper than predicted has TWO explanations and this test does not separate them; a synthesis fit would","re-adjudicate log gf against NIST; if it holds, look for an uncatalogued blend by fitting the profile"
5859.5856,REW -4.881 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5862.3557,REW -4.852 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5866.2323,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.117 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5866.349 (depth 0.040) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5872.7267,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.041 (predicted 0.064) sits at 5873.086, +0.360 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
5883.8162,REW -4.827 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5892.6929,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.119 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5892.812 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5892.7999,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.082 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5892.881 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5914.1113,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.084 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5914.195 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5914.2005,REW -4.720 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5918.9308,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.114 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5919.045 (depth 0.198) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5921.2603,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.465; observed at the position is 0.016,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5923.7486,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.071 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5923.820 (depth 0.128) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5930.1799,REW -4.790 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5934.6542,REW -4.855 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5935.1312,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.069; observed at the position is 0.020,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5937.1342,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.087; observed at the position is 0.012,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5949.2811,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.065 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5949.346 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5958.3324,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.091 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5958.242 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5965.9887,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.118 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5965.870 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5976.4383,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.063 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5976.501 (depth 0.093) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5982.3099,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.033 vs predicted 0.153 (x0.2) at the corr,ATOMIC-DATA,log gf too strong,"0.037 observed vs 0.153 predicted — correctly placed and present, and SHALLOWER than predicted. A blend can only add absorption, never remove it, so a blend cannot explain this; the gf is wrong",re-adjudicate log gf against a NIST-graded source
5983.6795,REW -4.835 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5984.8147,REW -4.832 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5987.0645,REW -4.859 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5995.9281,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.026 vs predicted 0.110 (x0.2) at the corr,ATOMIC-DATA,log gf too strong,"0.029 observed vs 0.110 predicted — correctly placed and present, and SHALLOWER than predicted. A blend can only add absorption, never remove it, so a blend cannot explain this; the gf is wrong",re-adjudicate log gf against a NIST-graded source
6003.0107,REW -4.778 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6004.0447,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth -0.,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.063; observed at the position is 0.006,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6008.5555,REW -4.790 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6016.6047,REW -4.850 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6020.168,REW -4.616 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6021.8043,REW -4.828 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6024.0568,REW -4.680 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6027.3088,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.068; observed at the position is 0.008,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6029.0576,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.180; observed at the position is 0.010,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6041.4647,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.112; observed at the position is 0.010,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6041.9504,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.151 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6042.101 (depth 0.426) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6055.4015,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.026 vs predicted 0.129 (x0.2) at the corr,ATOMIC-DATA,log gf too strong,"0.031 observed vs 0.129 predicted — correctly placed and present, and SHALLOWER than predicted. A blend can only add absorption, never remove it, so a blend cannot explain this; the gf is wrong",re-adjudicate log gf against a NIST-graded source
6056.0042,REW -4.878 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6057.5252,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.058 (predicted 0.060) sits at 6057.253, -0.272 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6060.5607,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.142; observed at the position is 0.007,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6060.6217,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.083; observed at the position is 0.016,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6062.9435,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.090 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6062.854 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6063.3076,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.194 (predicted 0.329) sits at 6062.854, -0.454 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6078.4906,REW -4.856 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6102.1687,REW -4.755 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6103.293,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.099 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6103.194 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6107.3232,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.375; observed at the position is 0.018,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6108.0624,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.059 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6108.121 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6137.4814,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.115 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6137.596 (depth 0.246) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6141.7304,REW -4.676 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6156.3708,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.090 (predicted 0.080) sits at 6156.017, -0.354 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6161.1145,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.115 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6161.230 (depth 0.222) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6163.5632,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.120 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6163.444 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6164.5463,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.111; observed at the position is 0.011,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6169.5973,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.600 vs predicted 0.066 (x9.1) at the corr,ATOMIC-DATA,"log gf too weak, or an uncatalogued blend adds depth at this position","0.609 observed vs 0.066 predicted — the line is present and correctly placed, so this is not a positional error. Deeper than predicted has TWO explanations and this test does not separate them; a synthesis fit would","re-adjudicate log gf against NIST; if it holds, look for an uncatalogued blend by fitting the profile"
6200.29,REW -4.883 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6207.1588,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.057; observed at the position is 0.009,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6208.2112,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.023 vs predicted 0.176 (x0.1) at the corr,ATOMIC-DATA,log gf too strong,"0.026 observed vs 0.176 predicted — correctly placed and present, and SHALLOWER than predicted. A blend can only add absorption, never remove it, so a blend cannot explain this; the gf is wrong",re-adjudicate log gf against a NIST-graded source
6215.4281,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.065 vs predicted 0.346 (x0.2) at the corr,ATOMIC-DATA,log gf too strong,"0.071 observed vs 0.346 predicted — correctly placed and present, and SHALLOWER than predicted. A blend can only add absorption, never remove it, so a blend cannot explain this; the gf is wrong",re-adjudicate log gf against a NIST-graded source
6221.6713,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.100 (predicted 0.062) sits at 6221.343, -0.328 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6232.6399,REW -4.819 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6233.636,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.199; observed at the position is 0.011,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6256.3607,REW -4.845 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6261.5332,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.400 (predicted 0.249) sits at 6261.107, -0.427 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6265.4225,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.244; observed at the position is 0.009,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6267.656,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.106 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6267.762 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6267.7652,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.035 vs predicted 0.144 (x0.2) at the corr,ATOMIC-DATA,log gf too strong,"0.040 observed vs 0.144 predicted — correctly placed and present, and SHALLOWER than predicted. A blend can only add absorption, never remove it, so a blend cannot explain this; the gf is wrong",re-adjudicate log gf against a NIST-graded source
6268.942,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.086; observed at the position is 0.011,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6274.0888,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.076 (predicted 0.116) sits at 6274.660, +0.571 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6277.3335,REW -4.806 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6278.9657,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.178; observed at the position is 0.028,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6280.7693,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.120 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6280.649 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6282.8044,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.091 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6282.713 (depth 0.488) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6293.6103,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.115 (predicted 0.169) sits at 6293.928, +0.318 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6297.7922,REW -4.862 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6302.4931,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.258 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6302.752 (depth 0.579) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6304.7893,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.291; observed at the position is 0.014,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6315.4112,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.099 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6315.312 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6318.0031,REW -4.818 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6322.6846,REW -4.888 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6336.823,REW -4.721 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6350.397,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.110 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6350.507 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6355.0277,REW -4.848 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6358.6602,REW -4.818 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
