element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,5025.2887,kpno_solar_atlas,21.766748000031555,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9659, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.363367467444241,,True,
Fe,I,5027.2254,kpno_solar_atlas,112.82923099986738,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9181, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.648906729463467,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.093 A from the catalogued position (depth 0.713 vs 0.514 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5027.2924,kpno_solar_atlas,82.93683900036633,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9181, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.782586666692831,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.117 A from the catalogued position (depth 0.536 vs 0.208 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5027.7563,kpno_solar_atlas,72.67120500002483,"integrated over +/-0.150 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.150 A from line separation | CONCERN: side-band 95th pct is 0.9447, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.840011857347196,,False,REW -4.840 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5028.3529,kpno_solar_atlas,26.120502499956203,"integrated over +/-0.149 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.149 A from line separation | CONCERN: side-band 95th pct is 0.9686, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.284444222214294,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.148 A from the catalogued position (depth 0.205 vs 0.066 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5029.6175,kpno_solar_atlas,52.659019000115215,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.120 A from line separation",,-4.980062194174932,,True,
Fe,I,5029.823,kpno_solar_atlas,24.868810000048974,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9374, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.30589769815856,,True,
Fe,I,5030.7843,kpno_solar_atlas,26.909746499995578,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.120 A from line separation",,-5.2717260903422405,,True,
Fe,I,5031.0375,kpno_solar_atlas,77.13236799983748,"integrated over +/-0.127 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.127 A from line separation | CONCERN: side-band 95th pct is 0.9596, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.814420889840767,,False,REW -4.814 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5031.9137,kpno_solar_atlas,49.70742750001956,"integrated over +/-0.412 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.412 A from line separation",,-5.005311896366759,,True,
Fe,I,5034.4594,kpno_solar_atlas,25.96647350000491,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.450 A from line separation",,-5.287539870659671,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.011, predicted 0.561) — the line is absent from the spectrum or misplaced in the list"
Fe,I,5036.2682,kpno_solar_atlas,172.8992589997933,"integrated over +/-0.324 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.324 A from line separation",,-4.464315717839626,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.319 A from the catalogued position (depth 0.671 vs 0.434 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5036.9168,kpno_solar_atlas,39.28919950002051,"integrated over +/-0.324 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.324 A from line separation",,-5.107891596877865,,True,
Fe,I,5039.1812,kpno_solar_atlas,74.87514950009067,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9528, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.828022272558332,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.075 A from the catalogued position (depth 0.655 vs 0.184 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5040.2534,kpno_solar_atlas,18.963678000065148,"integrated over +/-0.180 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500,lm0504; half-width 0.180 A from line separation",,-5.424529798792879,,True,
Fe,I,5041.4478,kpno_solar_atlas,132.3684595000358,"integrated over +/-0.200 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0500,lm0504; half-width 0.200 A from line separation | CONCERN: side-band 95th pct is 0.9321, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.5807707602069945,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.175 A from the catalogued position (depth 0.695 vs 0.288 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5041.8485,kpno_solar_atlas,139.5631914996873,"integrated over +/-0.166 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.166 A from line separation | CONCERN: side-band 95th pct is 0.9561, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.557818899399222,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.080 A from the catalogued position (depth 0.811 vs 0.451 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5047.1257,kpno_solar_atlas,26.088472499993713,"integrated over +/-0.286 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.286 A from line separation",,-5.286595469516542,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.165 A from the catalogued position (depth 0.064 vs 0.062 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5047.6973,kpno_solar_atlas,9.743422499988364,"integrated over +/-0.166 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.166 A from line separation",,-5.714381768182657,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.018, predicted 0.167) — the line is absent from the spectrum or misplaced in the list"
Fe,I,5048.0291,kpno_solar_atlas,56.443879500020095,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation",,-4.951504993757493,,True,
Fe,I,5048.18,kpno_solar_atlas,49.004151499998336,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9208, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.012901958048095,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.119 A from the catalogued position (depth 0.294 vs 0.182 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5048.9526,kpno_solar_atlas,43.81257450006299,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation",,-5.061602519723574,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.102 A from the catalogued position (depth 0.563 vs 0.061 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5050.4626,kpno_solar_atlas,42.0733014999846,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.450 A from line separation",,-5.079324566866245,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.446 A from the catalogued position (depth 0.067 vs 0.040 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5052.9814,kpno_solar_atlas,31.272776499983827,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9547, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.208381258557687,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.108 A from the catalogued position (depth 0.169 vs 0.134 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5054.6423,kpno_solar_atlas,49.21287500003577,"integrated over +/-0.284 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.284 A from line separation",,-5.011611690341071,,True,
Fe,I,5055.9916,kpno_solar_atlas,46.16176600004086,"integrated over +/-0.205 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.205 A from line separation | CONCERN: side-band 95th pct is 0.9684, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.039523928570797,,True,
Fe,I,5056.8412,kpno_solar_atlas,46.906399499962504,"integrated over +/-0.319 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.319 A from line separation",,-5.03264721758782,,True,
Fe,I,5057.4798,kpno_solar_atlas,30.112374500020085,"integrated over +/-0.251 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.251 A from line separation",,-5.225189153845715,,True,
Fe,I,5058.4961,kpno_solar_atlas,18.66041499998971,"integrated over +/-0.257 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.257 A from line separation",,-5.433100121448373,,True,
Fe,I,5060.0568,kpno_solar_atlas,97.03956950006719,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.450 A from line separation",,-4.717206530709287,,False,REW -4.717 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5062.0716,kpno_solar_atlas,17.741035999998807,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation",,-5.455349306542323,,True,
Fe,I,5064.5832,kpno_solar_atlas,94.77197050011779,"integrated over +/-0.184 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.184 A from line separation",,-4.7278637994587,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.074 A from the catalogued position (depth 0.721 vs 0.251 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5064.9519,kpno_solar_atlas,107.29240400031343,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9442, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.67400634915017,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.072 A from the catalogued position (depth 0.735 vs 0.521 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5065.1924,kpno_solar_atlas,85.61757049995607,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation",,-4.772033046518741,,False,REW -4.772 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5067.149,kpno_solar_atlas,85.8772975000243,"integrated over +/-0.282 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.282 A from line separation",,-4.77088530592099,,False,REW -4.771 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5069.423,kpno_solar_atlas,20.563245500018912,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation",,-5.3918668704020964,,True,
Fe,I,5071.4864,kpno_solar_atlas,33.262402999979315,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation",,-5.183181644123962,,True,
Fe,I,5073.723,kpno_solar_atlas,40.219159500011244,"integrated over +/-0.398 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.398 A from line separation",,-5.100893762748194,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.270 A from the catalogued position (depth 0.133 vs 0.037 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5075.3526,kpno_solar_atlas,51.571022500015864,"integrated over +/-0.284 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.284 A from line separation",,-4.993060477116204,,True,
Fe,I,5076.2637,kpno_solar_atlas,81.00358899993536,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9541, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.7970399131382715,,False,REW -4.797 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5078.5279,kpno_solar_atlas,89.61460699965842,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504; half-width 0.450 A from line separation",,-4.753359038131961,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.450 A from the catalogued position (depth 0.710 vs 0.069 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5080.3517,kpno_solar_atlas,88.58461900034794,"integrated over +/-0.190 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504,lm0508; half-width 0.190 A from line separation | CONCERN: side-band 95th pct is 0.9325, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.758535456816156,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.187 A from the catalogued position (depth 0.738 vs 0.292 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5080.7878,kpno_solar_atlas,16.29500400001514,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504,lm0508; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8735, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.493876585493718,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.120 A from the catalogued position (depth 0.063 vs 0.025 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5080.9353,kpno_solar_atlas,31.862855499990058,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0504,lm0508; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9328, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.202658970682245,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.120 A from the catalogued position (depth 0.341 vs 0.120 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5081.8643,kpno_solar_atlas,17.551695999997,"integrated over +/-0.157 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.157 A from line separation",,-5.461703975790177,,True,
Fe,I,5085.6754,kpno_solar_atlas,10.343184499999149,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation",,-5.691694365675413,,True,
Fe,I,5087.0599,kpno_solar_atlas,31.550889500021157,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation",,-5.207455243846335,,True,
Fe,I,5088.1526,kpno_solar_atlas,45.995459499977606,"integrated over +/-0.193 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.193 A from line separation",,-5.0438451659973795,,True,
Fe,I,5093.9694,kpno_solar_atlas,18.941172000024444,"integrated over +/-0.216 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.216 A from line separation",,-5.429649483969833,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.059 A from the catalogued position (depth 0.098 vs 0.039 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5094.9476,kpno_solar_atlas,16.58444249998447,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation",,-5.48743884485185,,True,
Fe,I,5097.4821,kpno_solar_atlas,49.56081000000376,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9669, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.012217313732103,,True,
Fe,I,5099.0767,kpno_solar_atlas,269.4001105002242,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.450 A from line separation | CONCERN: side-band 95th pct is 0.9551, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.277093775125468,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.371 A from the catalogued position (depth 0.775 vs 0.503 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5102.6616,kpno_solar_atlas,8.799824999977488,"integrated over +/-0.146 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.146 A from line separation",,-5.76332273207692,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.145 A from the catalogued position (depth 0.050 vs 0.029 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5104.0301,kpno_solar_atlas,38.22314350002261,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation",,-5.1255868259937305,,True,
Fe,I,5104.1891,kpno_solar_atlas,33.31874199999615,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation",,-5.185238160160634,,True,
Fe,I,5104.4372,kpno_solar_atlas,37.429273000027855,"integrated over +/-0.124 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.124 A from line separation",,-5.134736473285428,,True,
Fe,I,5106.239,kpno_solar_atlas,8.057264499964647,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation",,-5.801913517622097,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.120 A from the catalogued position (depth 0.081 vs 0.034 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5106.4573,kpno_solar_atlas,23.90615649997141,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation",,-5.329609946449221,,True,
Fe,I,5108.3966,kpno_solar_atlas,33.827078999968215,"integrated over +/-0.247 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.247 A from line separation",,-5.1790201095003265,,True,
Fe,I,5109.6514,kpno_solar_atlas,77.54657150009875,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation",,-4.818828670426,,False,REW -4.819 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5110.3073,kpno_solar_atlas,148.1530144998367,"integrated over +/-0.221 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.221 A from line separation",,-4.537736523925691,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.110 A from the catalogued position (depth 0.828 vs 0.288 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5111.355,kpno_solar_atlas,21.93374950002798,"integrated over +/-0.251 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.251 A from line separation",,-5.367423165956113,,True,
Fe,I,5111.856,kpno_solar_atlas,22.037116000014734,"integrated over +/-0.207 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.207 A from line separation",,-5.365423853602525,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.206 A from the catalogued position (depth 0.103 vs 0.091 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5113.2334,kpno_solar_atlas,24.491020999853145,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9595, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.31968872640675,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.108 A from the catalogued position (depth 0.226 vs 0.095 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5115.7767,kpno_solar_atlas,33.599870000008565,"integrated over +/-0.133 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.133 A from line separation",,-5.182573982495629,,True,
Fe,I,5116.0427,kpno_solar_atlas,7.927308500016415,"integrated over +/-0.133 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508; half-width 0.133 A from line separation",,-5.809808400996996,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.132 A from the catalogued position (depth 0.040 vs 0.021 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5119.8993,kpno_solar_atlas,9.65107350000348,"integrated over +/-0.222 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0508,lm0512; half-width 0.222 A from line separation",,-5.724685796096284,,True,
Fe,I,5121.622,kpno_solar_atlas,96.1065074999676,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.120 A from line separation",,-4.726654726998658,,False,REW -4.727 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5123.2637,kpno_solar_atlas,41.79197600004201,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.120 A from line separation",,-5.088453804208895,,True,
Fe,I,5124.0507,kpno_solar_atlas,55.54666549986445,"integrated over +/-0.284 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.284 A from line separation",,-4.964955425130145,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.278 A from the catalogued position (depth 0.576 vs 0.138 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5124.6187,kpno_solar_atlas,24.1021965000198,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.120 A from line separation",,-5.327604934177118,,True,
Fe,I,5124.7251,kpno_solar_atlas,20.1669190000372,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.120 A from line separation",,-5.4050310200062475,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.108 A from the catalogued position (depth 0.192 vs 0.038 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5125.836,kpno_solar_atlas,15.635545500014118,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9302, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.51565166920725,,True,
Fe,I,5126.1317,kpno_solar_atlas,72.69460899993068,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.120 A from line separation",,-4.848287554870212,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.068 A from the catalogued position (depth 0.596 vs 0.279 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5126.1895,kpno_solar_atlas,78.42317649989431,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.120 A from line separation",,-4.815350227474539,,False,REW -4.815 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5127.6796,kpno_solar_atlas,27.467205000012378,"integrated over +/-0.157 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.157 A from line separation | CONCERN: side-band 95th pct is 0.9665, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.271106411871728,,True,
Fe,I,5129.6308,kpno_solar_atlas,53.75131850004911,"integrated over +/-0.135 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.135 A from line separation",,-4.979696986527578,,True,
Fe,I,5135.1768,kpno_solar_atlas,23.43730449996349,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.450 A from line separation",,-5.340647738138849,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.405 A from the catalogued position (depth 0.113 vs 0.057 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5136.0914,kpno_solar_atlas,40.86262399997249,"integrated over +/-0.352 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0512; half-width 0.352 A from line separation",,-5.099306492193081,,True,
