element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,5617.1896,kpno_solar_atlas,50.72139234427406,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001141; sigma_fit=0.0444 A (init 0.0322, floor 0.0048); ew_err=5.43 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.044327916316172,,True,
Fe,I,5618.632,kpno_solar_atlas,59.252497141639466,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001783; sigma_fit=0.0307 A (init 0.0322, floor 0.0048); ew_err=7.11 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-4.976923930307597,,True,
Fe,I,5619.595,kpno_solar_atlas,46.41857969736449,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005797; sigma_fit=0.0131 A (init 0.0322, floor 0.0048); ew_err=11.91 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.083013169516158,,True,
Fe,I,5620.0265,kpno_solar_atlas,88.54465340262577,"PROFILE-FIT (voigt), model integrated; chi2_red=0.009083; sigma_fit=0.4000 A (init 0.0322, floor 0.0048); ew_err=20.64 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-4.80257602110729,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.426 A from the catalogued position (depth 0.307 vs 0.076 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5620.3945,kpno_solar_atlas,53.91919022723246,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0004799; sigma_fit=0.0318 A (init 0.0322, floor 0.0048); ew_err=9.37 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.018023438891145,,True,
Fe,I,5620.4924,kpno_solar_atlas,53.8059703058554,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0004557; sigma_fit=0.0325 A (init 0.0322, floor 0.0048); ew_err=9.36 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.018943897280551,,True,
Fe,I,5621.6029,kpno_solar_atlas,30.383172188268794,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0002868; sigma_fit=0.0048 A (init 0.0322, floor 0.0048); ew_err=51.40 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.267227049683877,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5622.9448,kpno_solar_atlas,18.257365856933223,"PROFILE-FIT (voigt), model integrated; chi2_red=7.944e-05; sigma_fit=0.0048 A (init 0.0322, floor 0.0048); ew_err=18.31 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.488525701679913,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5623.2835,kpno_solar_atlas,19.59086437703873,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001867; sigma_fit=0.0048 A (init 0.0322, floor 0.0048); ew_err=31.25 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.457936381071662,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5624.0213,kpno_solar_atlas,53.64169772163111,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.05262; sigma_fit=0.0511 A (init 0.0322, floor 0.0048); ew_err=13.05 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.020544442320554,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.533 A from the catalogued position (depth 0.734 vs 0.428 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5627.2313,kpno_solar_atlas,48.715528386703916,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001326; sigma_fit=0.0408 A (init 0.0323, floor 0.0048); ew_err=12.39 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.0626273491983325,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.004, predicted 0.053) — the line is absent from the spectrum or misplaced in the list"
Fe,I,5627.4986,kpno_solar_atlas,42.83386641132184,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003676; sigma_fit=0.0048 A (init 0.0323, floor 0.0048); ew_err=6.40 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.118528117746708,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5633.9458,kpno_solar_atlas,85.09737223570063,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0002452; sigma_fit=0.0228 A (init 0.0323, floor 0.0048); ew_err=1.82 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-4.820896515150602,,False,REW -4.821 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5635.8039,kpno_solar_atlas,47.07905279001662,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0007547; sigma_fit=0.0125 A (init 0.0323, floor 0.0048); ew_err=4.38 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.078128156809963,,True,
Fe,I,5636.6954,kpno_solar_atlas,31.670713601050863,"PROFILE-FIT (voigt), model integrated; chi2_red=0.006845; sigma_fit=0.0048 A (init 0.0323, floor 0.0048); ew_err=12.97 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-5.250366717763437,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5637.1074,kpno_solar_atlas,109.06208655745056,"PROFILE-FIT (voigt), model integrated; chi2_red=0.008421; sigma_fit=0.0926 A (init 0.0323, floor 0.0048); ew_err=88.04 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-4.713382506939369,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.303 A from the catalogued position (depth 0.362 vs 0.296 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5638.2617,kpno_solar_atlas,90.85125989387049,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0007763; sigma_fit=0.0335 A (init 0.0323, floor 0.0048); ew_err=12.14 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560",,-4.7928142754566165,,False,REW -4.793 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5639.3333,kpno_solar_atlas,20.356529311047755,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003571; sigma_fit=0.4000 A (init 0.0323, floor 0.0048); ew_err=172.83 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560,lm0564",,-5.44252402845151,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.583 A from the catalogued position (depth 0.094 vs 0.035 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5640.3065,kpno_solar_atlas,30.67102910403659,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003384; sigma_fit=0.0048 A (init 0.0323, floor 0.0048); ew_err=16.94 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560,lm0564",,-5.26457435653357,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5641.4261,kpno_solar_atlas,93.70373045743008,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01448; sigma_fit=0.0048 A (init 0.0323, floor 0.0048); ew_err=11.79 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560,lm0564",,-4.77963202245009,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5641.4883,kpno_solar_atlas,93.14724293702392,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01511; sigma_fit=0.0048 A (init 0.0323, floor 0.0048); ew_err=11.70 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0560,lm0564",,-4.7822236870359465,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5642.7503,kpno_solar_atlas,48.542900425530526,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001053; sigma_fit=0.4000 A (init 0.0324, floor 0.0048); ew_err=52.28 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.065365110773455,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.328 A from the catalogued position (depth 0.144 vs 0.097 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5643.9261,kpno_solar_atlas,75.25944958446195,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005739; sigma_fit=0.0966 A (init 0.0324, floor 0.0048); ew_err=9.52 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.875020280837556,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.215 A from the catalogued position (depth 0.288 vs 0.133 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5644.0249,kpno_solar_atlas,75.67143128620769,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005742; sigma_fit=0.0956 A (init 0.0324, floor 0.0048); ew_err=8.69 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.8726569725811135,,False,REW -4.873 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5645.8325,kpno_solar_atlas,52.08206182874394,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0007224; sigma_fit=0.0048 A (init 0.0324, floor 0.0048); ew_err=3.21 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.035039820611873,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5646.6836,kpno_solar_atlas,13.105081492441187,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00115; sigma_fit=0.0048 A (init 0.0324, floor 0.0048); ew_err=8.68 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.634353727742499,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5649.6299,kpno_solar_atlas,95.84962291753335,"PROFILE-FIT (voigt), model integrated; chi2_red=0.005737; sigma_fit=0.1813 A (init 0.0324, floor 0.0048); ew_err=50.53 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.770429590020021,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.360 A from the catalogued position (depth 0.318 vs 0.202 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5649.9866,kpno_solar_atlas,55.141331339321226,"PROFILE-FIT (voigt), model integrated; chi2_red=0.005905; sigma_fit=0.0048 A (init 0.0324, floor 0.0048); ew_err=11.42 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.0105701702524845,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5650.7051,kpno_solar_atlas,48.90336913250736,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001031; sigma_fit=0.0195 A (init 0.0324, floor 0.0048); ew_err=9.46 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.06276386255741,,True,
Fe,I,5651.4683,kpno_solar_atlas,23.48333413232399,"PROFILE-FIT (voigt), model integrated; chi2_red=5.69e-05; sigma_fit=0.0242 A (init 0.0324, floor 0.0048); ew_err=8.16 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.381401538413678,,True,
Fe,I,5652.3173,kpno_solar_atlas,32.29237215567038,"PROFILE-FIT (voigt), model integrated; chi2_red=5.471e-05; sigma_fit=0.0266 A (init 0.0324, floor 0.0048); ew_err=3.93 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.2431265846354265,,True,
Fe,I,5653.8644,kpno_solar_atlas,51.692154734252554,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001348; sigma_fit=0.0100 A (init 0.0324, floor 0.0048); ew_err=5.71 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.0389207526716016,,True,
Fe,I,5655.1761,kpno_solar_atlas,173.36854807088824,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01485; sigma_fit=0.2168 A (init 0.0324, floor 0.0048); ew_err=33.37 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.5134758211681545,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.317 A from the catalogued position (depth 0.546 vs 0.419 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5655.491,kpno_solar_atlas,103.44574019689875,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01415; sigma_fit=0.0048 A (init 0.0324, floor 0.0048); ew_err=12.24 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.7377577040866825,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5658.5313,kpno_solar_atlas,281.5547244540232,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01206; sigma_fit=0.1546 A (init 0.0324, floor 0.0048); ew_err=62.07 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.303140903370725,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.293 A from the catalogued position (depth 0.725 vs 0.509 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5658.6571,kpno_solar_atlas,277.98504954393854,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01042; sigma_fit=0.2076 A (init 0.0324, floor 0.0048); ew_err=64.89 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.308691938076564,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.167 A from the catalogued position (depth 0.726 vs 0.459 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5659.5743,kpno_solar_atlas,31.34116217870285,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0007523; sigma_fit=0.0048 A (init 0.0325, floor 0.0048); ew_err=23.53 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.2566686690557685,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5660.8007,kpno_solar_atlas,71.11636547121496,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002832; sigma_fit=0.0048 A (init 0.0325, floor 0.0048); ew_err=13.83 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.900908311798682,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5661.3444,kpno_solar_atlas,32.22008901134532,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002006; sigma_fit=0.0048 A (init 0.0325, floor 0.0048); ew_err=14.63 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.244792839519529,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5662.9373,kpno_solar_atlas,77.69907078433252,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03603; sigma_fit=0.0048 A (init 0.0325, floor 0.0048); ew_err=19.76 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.862625928113344,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5665.6347,kpno_solar_atlas,48.46735572346852,"PROFILE-FIT (voigt), model integrated; chi2_red=2.39e-05; sigma_fit=0.0360 A (init 0.0325, floor 0.0048); ew_err=5.81 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.067799243141926,,True,
Fe,I,5667.4575,kpno_solar_atlas,72.10367877528402,"PROFILE-FIT (voigt), model integrated; chi2_red=0.005122; sigma_fit=0.0048 A (init 0.0325, floor 0.0048); ew_err=8.15 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.8954308487928735,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5667.5176,kpno_solar_atlas,72.10256526298281,"PROFILE-FIT (voigt), model integrated; chi2_red=0.005098; sigma_fit=0.0048 A (init 0.0325, floor 0.0048); ew_err=8.11 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.895442161154872,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5667.6648,kpno_solar_atlas,71.30710731694884,"PROFILE-FIT (voigt), model integrated; chi2_red=0.004862; sigma_fit=0.0048 A (init 0.0325, floor 0.0048); ew_err=7.81 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-4.900271338085141,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5677.684,kpno_solar_atlas,12.753906572454849,"PROFILE-FIT (voigt), model integrated; chi2_red=4.83e-05; sigma_fit=0.0048 A (init 0.0326, floor 0.0048); ew_err=1.42 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.648527986273685,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5678.3787,kpno_solar_atlas,30.20779293510395,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001093; sigma_fit=0.4000 A (init 0.0326, floor 0.0048); ew_err=142.14 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564",,-5.274105357260827,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.595 A from the catalogued position (depth 0.254 vs 0.047 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5679.0229,kpno_solar_atlas,71.08033242645796,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001516; sigma_fit=0.0315 A (init 0.0326, floor 0.0048); ew_err=2.14 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564,lm0568",,-4.90252416969505,,True,
Fe,I,5680.2403,kpno_solar_atlas,18.2909796140637,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0002237; sigma_fit=0.0048 A (init 0.0326, floor 0.0048); ew_err=8.04 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564,lm0568",,-5.492129743026061,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5682.4946,kpno_solar_atlas,145.23253455128977,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01326; sigma_fit=0.0048 A (init 0.0326, floor 0.0048); ew_err=11.36 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0564,lm0568",,-4.592475115099132,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5683.0043,kpno_solar_atlas,134.0820429395826,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01153; sigma_fit=0.0592 A (init 0.0326, floor 0.0048); ew_err=31.24 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-4.627207366190578,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.357 A from the catalogued position (depth 0.634 vs 0.041 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5686.12,kpno_solar_atlas,122.3111938624246,"PROFILE-FIT (voigt), model integrated; chi2_red=0.009739; sigma_fit=0.2143 A (init 0.0326, floor 0.0048); ew_err=13.10 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-4.667349815531227,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.415 A from the catalogued position (depth 0.559 vs 0.073 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5686.5295,kpno_solar_atlas,105.57299717718251,"PROFILE-FIT (voigt), model integrated; chi2_red=0.003222; sigma_fit=0.0048 A (init 0.0326, floor 0.0048); ew_err=5.54 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-4.731294445291937,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5691.4963,kpno_solar_atlas,53.72772539604966,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001994; sigma_fit=0.0180 A (init 0.0326, floor 0.0048); ew_err=9.81 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-5.025028003082557,,True,
Fe,I,5696.0885,kpno_solar_atlas,22.111984752939808,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001259; sigma_fit=0.0048 A (init 0.0327, floor 0.0048); ew_err=10.14 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-5.410949002073367,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5698.0199,kpno_solar_atlas,103.64445104436021,"PROFILE-FIT (voigt), model integrated; chi2_red=0.003311; sigma_fit=0.2486 A (init 0.0327, floor 0.0048); ew_err=7.60 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-4.740177906023285,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.318 A from the catalogued position (depth 0.277 vs 0.143 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5698.3642,kpno_solar_atlas,106.76403326480664,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002428; sigma_fit=0.0925 A (init 0.0327, floor 0.0048); ew_err=7.43 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-4.727325230957537,,False,REW -4.727 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5702.3475,kpno_solar_atlas,38.30042988610807,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0008215; sigma_fit=0.0048 A (init 0.0327, floor 0.0048); ew_err=19.36 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-5.172850031064273,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5702.907,kpno_solar_atlas,48.5157059302688,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001678; sigma_fit=0.4000 A (init 0.0327, floor 0.0048); ew_err=78.73 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-5.0702139344106,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.583 A from the catalogued position (depth 0.203 vs 0.046 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,5704.7326,kpno_solar_atlas,29.364992608907762,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001387; sigma_fit=0.0048 A (init 0.0327, floor 0.0048); ew_err=9.42 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-5.288405396520369,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5705.4639,kpno_solar_atlas,56.932601545209415,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0245; sigma_fit=0.0048 A (init 0.0327, floor 0.0048); ew_err=15.53 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-5.000929932388885,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5705.9918,kpno_solar_atlas,123.79681132268875,"PROFILE-FIT (voigt), model integrated; chi2_red=0.008578; sigma_fit=0.0201 A (init 0.0327, floor 0.0048); ew_err=15.09 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-4.663621684648161,,False,REW -4.664 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,5707.0491,kpno_solar_atlas,67.14567009033797,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0008576; sigma_fit=0.0048 A (init 0.0327, floor 0.0048); ew_err=22.38 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-4.929393596680819,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5708.0935,kpno_solar_atlas,112.280891571429,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00658; sigma_fit=0.0048 A (init 0.0327, floor 0.0048); ew_err=14.90 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-4.7061852258423675,,False,"FIT-PINNED: fitted sigma 0.0048 A sits on the instrumental floor 0.0048 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,5709.9319,kpno_solar_atlas,194.67658350502091,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03597; sigma_fit=0.2866 A (init 0.0327, floor 0.0048); ew_err=110.62 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0568",,-4.467317212679217,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.543 A from the catalogued position (depth 0.687 vs 0.097 at the line) — the EW is an upper bound on a blend, not this line"
