wavelength_air_A,flux_normalized,n_frames,min_mtrans
13197.0345,0.996166,4,0.7771
13197.0725,0.992286,4,0.8014
13197.1105,0.986739,4,0.822
13197.1484,0.980698,4,0.8395
13197.1864,0.978574,4,0.8544
13197.2244,0.980288,4,0.8673
13197.2623,0.981496,4,0.8783
13197.3003,0.982989,4,0.8879
13197.3383,0.980188,4,0.8962
13197.3762,0.978736,4,0.9035
13197.4142,0.97386,4,0.9099
13197.4521,0.972445,4,0.9156
13197.4901,0.97034,4,0.9206
13197.5281,0.972555,4,0.925
13197.566,0.970927,4,0.9289
13197.604,0.970748,4,0.9323
13197.642,0.974888,4,0.9354
13197.6799,0.983661,4,0.9381
13197.7179,0.984151,4,0.9405
13197.7559,0.985949,4,0.9425
13197.7938,0.985474,4,0.9443
13197.8318,0.978121,4,0.9459
13197.8697,0.976615,4,0.9472
13197.9077,0.969674,4,0.9483
13197.9457,0.965597,4,0.9491
13197.9836,0.955394,4,0.9498
13198.0216,0.951816,4,0.9502
13198.0596,0.949042,4,0.9503
13198.0975,0.947934,4,0.9502
13198.1355,0.948679,4,0.9497
13198.1734,0.951461,4,0.9489
13198.2114,0.958041,4,0.9476
13198.2494,0.964851,4,0.9459
13198.2873,0.967303,4,0.9438
13198.3253,0.969796,4,0.9416
13198.3633,0.971183,4,0.9394
13198.4012,0.974338,4,0.9374
13198.4392,0.975403,4,0.9351
13198.4772,0.976117,4,0.9321
13198.5151,0.977297,4,0.9283
13198.5531,0.976842,4,0.9232
13198.591,0.98313,4,0.9169
13198.629,0.98082,4,0.909
13198.667,0.984981,4,0.899
13198.7049,0.983002,4,0.8866
13198.7429,0.982518,4,0.8708
13198.7809,0.982245,4,0.8507
13198.8188,0.974067,4,0.8246
13198.8568,0.968365,4,0.7906
13198.8948,0.966065,4,0.7457
13198.9327,0.962232,4,0.6868
13198.9707,0.957723,4,0.6109
13199.0086,0.967835,4,0.5175
13199.0466,1.019384,2,0.5334
13199.3124,1.075108,1,0.526
13199.3503,1.06031,3,0.5248
13199.3883,1.067668,4,0.5941
13199.4262,1.03866,4,0.672
13199.4642,1.022999,4,0.7329
13199.5022,1.015401,4,0.779
13199.5401,1.009054,4,0.813
13199.5781,1.004892,4,0.8376
13199.6161,0.998244,4,0.8546
13199.654,0.996919,4,0.8661
13199.692,0.998716,4,0.8742
13199.73,0.99948,4,0.8812
13199.7679,1.001061,4,0.8887
13199.8059,1.001771,4,0.8973
13199.8438,1.002651,4,0.9061
13199.8818,1.00228,4,0.9138
13199.9198,1.000717,4,0.9191
13199.9577,1.000304,4,0.9212
13199.9957,1.000112,4,0.9195
13200.0337,0.995651,4,0.9116
13200.0716,0.996424,4,0.8969
13200.1096,0.999409,4,0.8746
13200.1476,1.002576,4,0.8476
13200.1855,1.005942,4,0.8238
13200.2235,1.012806,4,0.8134
13200.2614,1.014301,4,0.8201
13200.2994,1.015645,4,0.8406
13200.3374,1.01836,4,0.8698
13200.3753,1.013651,4,0.8984
13200.4133,1.010817,4,0.9211
13200.4513,1.004044,4,0.9372
13200.4892,0.999699,4,0.948
13200.5272,1.002507,4,0.9557
13200.5652,1.001772,4,0.9615
13200.6031,0.998838,4,0.9661
13200.6411,0.999649,4,0.9696
13200.679,1.000388,4,0.9723
13200.717,0.999189,4,0.9744
13200.755,0.99631,4,0.976
13200.7929,0.993863,4,0.9773
13200.8309,0.993335,4,0.9783
13200.8689,0.991302,4,0.9789
13200.9068,0.984674,4,0.9794
13200.9448,0.979277,4,0.9798
13200.9827,0.966555,4,0.9803
13201.0207,0.950183,4,0.9809
13201.0587,0.939785,4,0.9817
13201.0966,0.93539,4,0.9825
13201.1346,0.940412,4,0.9833
13201.1726,0.95049,4,0.9841
13201.2105,0.961112,4,0.9848
13201.2485,0.970432,4,0.9854
13201.2865,0.979894,4,0.9859
13201.3244,0.98565,4,0.9863
13201.3624,0.992399,4,0.9867
13201.4003,0.99389,4,0.987
13201.4383,0.997303,4,0.9874
13201.4763,1.001209,4,0.9876
13201.5142,0.998944,4,0.9879
13201.5522,1.000581,4,0.9881
13201.5902,0.999175,4,0.9883
13201.6281,1.000828,4,0.9885
13201.6661,0.999573,4,0.9887
13201.7041,1.003155,4,0.9889
13201.742,1.004749,4,0.989
13201.78,1.001554,4,0.9892
13201.8179,0.998407,4,0.9893
13201.8559,1.000582,4,0.9894
13201.8939,1.001323,4,0.9896
13201.9318,1.001642,4,0.9896
13201.9698,1.002724,4,0.9897
13202.0078,0.99952,4,0.9897
13202.0457,1.000907,4,0.9897
13202.0837,1.002487,4,0.9897
13202.1217,1.001159,4,0.9895
13202.1596,0.996744,4,0.989
13202.1976,0.998368,4,0.9882
13202.2355,0.996758,4,0.9869
13202.2735,1.001612,4,0.9853
13202.3115,1.001273,4,0.9842
13202.3494,1.000505,4,0.9842
13202.3874,1.000878,4,0.985
13202.4254,1.006253,4,0.9865
13202.4633,1.000949,4,0.9881
13202.5013,0.997815,4,0.9892
13202.5393,0.998709,4,0.9899
13202.5772,1.002281,4,0.9904
13202.6152,0.999635,4,0.9906
13202.6531,0.997876,4,0.9908
13202.6911,1.000283,4,0.9909
13202.7291,0.999922,4,0.991
13202.767,0.997369,4,0.991
13202.805,0.996678,4,0.9911
13202.843,0.998426,4,0.9911
13202.8809,0.999089,4,0.9911
13202.9189,0.99643,4,0.991
13202.9569,0.997782,4,0.991
13202.9948,1.00075,4,0.9909
13203.0328,0.998299,4,0.9908
13203.0707,0.999966,4,0.9907
13203.1087,0.997301,4,0.9905
13203.1467,0.999895,4,0.9903
13203.1846,1.000568,4,0.99
13203.2226,1.000101,4,0.9897
13203.2606,0.998727,4,0.9892
13203.2985,0.999257,4,0.9885
13203.3365,0.999216,4,0.9876
13203.3745,1.000628,4,0.9862
13203.4124,1.000711,4,0.9843
13203.4504,1.001225,4,0.9815
13203.4883,0.999729,4,0.9779
13203.5263,1.000191,4,0.9737
13203.5643,1.003839,4,0.97
13203.6022,1.00182,4,0.9679
13203.6402,1.001644,4,0.9682
13203.6782,1.004942,4,0.9705
13203.7161,1.003297,4,0.9742
13203.7541,1.003362,4,0.978
13203.7921,0.999436,4,0.9814
13203.83,1.003119,4,0.9839
13203.868,1.000761,4,0.9857
13203.9059,0.998805,4,0.987
13203.9439,0.996036,4,0.9878
13203.9819,0.99779,4,0.9884
13204.0198,0.997689,4,0.9888
13204.0578,0.99471,4,0.989
13204.0958,0.996312,4,0.9891
13204.1337,0.995618,4,0.989
13204.1717,0.994685,4,0.9889
13204.2096,0.994188,4,0.9887
13204.2476,0.999076,4,0.9887
13204.2856,0.999945,4,0.9887
13204.3235,0.998,4,0.9887
13204.3615,1.000429,4,0.9887
13204.3995,0.998811,4,0.9886
13204.4374,0.997204,4,0.9884
13204.4754,0.994958,4,0.9881
13204.5134,0.989586,4,0.9876
13204.5513,0.988678,4,0.987
13204.5893,0.988495,4,0.9861
13204.6272,0.988746,4,0.9848
13204.6652,0.990275,4,0.983
13204.7032,0.996323,4,0.9805
13204.7411,0.994727,4,0.9773
13204.7791,0.992478,4,0.9742
13204.8171,0.995618,4,0.972
13204.855,0.996794,4,0.9715
13204.893,0.997479,4,0.9724
13204.931,0.999346,4,0.974
13204.9689,0.998823,4,0.9758
13205.0069,0.999066,4,0.977
13205.0448,0.997918,4,0.9774
13205.0828,0.997537,4,0.977
13205.1208,1.001361,4,0.9758
13205.1587,0.999412,4,0.9741
13205.1967,0.998743,4,0.9717
13205.2347,0.999909,4,0.9686
13205.2726,0.996402,4,0.9645
13205.3106,0.995919,4,0.9591
13205.3486,0.996051,4,0.9519
13205.3865,0.994291,4,0.9422
13205.4245,0.994955,4,0.9295
13205.4624,0.993679,4,0.913
13205.5004,0.993295,4,0.8917
13205.5384,0.992982,4,0.8638
13205.5763,0.995214,4,0.8267
13205.6143,0.993619,4,0.7792
13205.6523,0.999324,4,0.7253
13205.6902,1.008157,4,0.6763
13205.7282,1.026143,4,0.649
13205.7662,1.046126,4,0.6555
13205.8041,1.052547,4,0.6884
13205.8421,1.051196,4,0.7379
13205.88,1.037708,4,0.7918
13205.918,1.029383,4,0.8396
13205.956,1.020104,4,0.8772
13205.9939,1.014272,4,0.9048
13206.0319,1.012243,4,0.9246
13206.0699,1.007072,4,0.9387
13206.1078,1.005506,4,0.9489
13206.1458,1.004678,4,0.9565
13206.1838,1.003182,4,0.9622
13206.2217,1.003093,4,0.9665
13206.2597,1.005245,4,0.9698
13206.2976,1.003072,4,0.9724
13206.3356,1.004018,4,0.9746
13206.3736,1.004271,4,0.9764
13206.4115,0.999962,4,0.978
13206.4495,1.003188,4,0.9795
13206.4875,0.999613,4,0.9807
13206.5254,1.000934,4,0.9817
13206.5634,1.003248,4,0.9825
13206.6014,1.001104,4,0.9832
13206.6393,1.000816,4,0.9837
13206.6773,1.00058,4,0.9842
13206.7152,1.000359,4,0.9846
13206.7532,1.002031,4,0.9849
13206.7912,1.001986,4,0.9852
13206.8291,1.000667,4,0.9854
13206.8671,1.001047,4,0.9855
13206.9051,0.997994,4,0.9857
13206.943,0.999734,4,0.9858
13206.981,1.002382,4,0.9858
13207.019,1.001603,4,0.9859
13207.0569,0.997814,4,0.9859
13207.0949,1.001163,4,0.9858
13207.1328,1.003337,4,0.9858
13207.1708,1.003502,4,0.9857
13207.2088,0.999897,4,0.9856
13207.2467,1.002095,4,0.9855
13207.2847,1.002286,4,0.9853
13207.3227,1.000673,4,0.9852
13207.3606,1.003162,4,0.985
13207.3986,1.001885,4,0.9847
13207.4365,1.003956,4,0.9845
13207.4745,1.001286,4,0.9842
13207.5125,0.998044,4,0.9838
13207.5504,1.001195,4,0.9835
13207.5884,1.00013,4,0.9831
13207.6264,1.001666,4,0.9827
13207.6643,0.999973,4,0.9823
13207.7023,0.998103,4,0.9818
13207.7403,0.998407,4,0.9813
13207.7782,0.9999,4,0.9808
13207.8162,0.993973,4,0.9803
13207.8541,0.99747,4,0.9796
13207.8921,1.000346,4,0.979
13207.9301,0.998546,4,0.9782
13207.968,1.000385,4,0.9774
13208.006,0.994103,4,0.9765
13208.044,0.998488,4,0.9756
13208.0819,0.993533,4,0.9745
13208.1199,0.987805,4,0.9734
13208.1579,0.989949,4,0.9721
13208.1958,0.993274,4,0.9708
13208.2338,0.993943,4,0.9693
13208.2717,0.993734,4,0.9676
13208.3097,0.992733,4,0.9658
13208.3477,0.99471,4,0.9637
13208.3856,0.995516,4,0.9615
13208.4236,0.996063,4,0.9589
13208.4616,0.994659,4,0.9561
13208.4995,0.993933,4,0.9528
13208.5375,0.994293,4,0.9491
13208.5755,0.993987,4,0.9449
13208.6134,0.994281,4,0.9399
13208.6514,0.993885,4,0.934
13208.6893,0.997617,4,0.927
13208.7273,0.990735,4,0.9182
13208.7653,0.992992,4,0.907
13208.8032,0.994078,4,0.8918
13208.8412,0.990032,4,0.87
13208.8792,0.987333,4,0.8377
13208.9171,0.982407,4,0.7921
13208.9551,0.983675,4,0.7363
13208.9931,0.990781,4,0.6832
13209.031,1.005106,4,0.65
13209.069,1.018985,4,0.6433
13209.1069,1.021619,4,0.6501
13209.1449,1.013184,4,0.6545
13209.1829,0.996908,4,0.6411
13209.2208,0.984406,4,0.6022
13209.2588,0.976447,4,0.5409
13209.2968,1.017348,2,0.5802
13209.3347,0.997346,1,0.525
13209.7903,1.042893,2,0.5406
13209.8283,1.078877,4,0.5171
13209.8662,1.050243,4,0.6056
13209.9042,1.031958,4,0.6815
13209.9421,1.022728,4,0.7407
13209.9801,1.008478,4,0.7855
13210.0181,1.008309,4,0.8194
13210.056,1.004084,4,0.8454
13210.094,1.003678,4,0.8659
13210.132,1.002971,4,0.8823
13210.1699,1.004751,4,0.8957
13210.2079,1.002992,4,0.9068
13210.2459,1.003942,4,0.916
13210.2838,1.001268,4,0.9238
13210.3218,1.004436,4,0.9305
13210.3597,1.002576,4,0.9363
13210.3977,0.999143,4,0.9413
13210.4357,1.000193,4,0.9457
13210.4736,1.000179,4,0.9495
13210.5116,1.000918,4,0.9528
13210.5496,1.001095,4,0.9557
13210.5875,1.001376,4,0.9582
13210.6255,0.998196,4,0.9604
13210.6634,1.001487,4,0.9624
13210.7014,0.999636,4,0.9642
13210.7394,0.996451,4,0.9658
13210.7773,0.99878,4,0.9671
13210.8153,0.999519,4,0.968
13210.8533,1.002406,4,0.9684
13210.8912,1.000989,4,0.9679
13210.9292,0.99815,4,0.9659
13210.9672,0.994658,4,0.9614
13211.0051,0.999658,4,0.9536
13211.0431,0.999017,4,0.9433
13211.081,0.996854,4,0.9341
13211.119,1.000847,4,0.9315
13211.157,1.004265,4,0.9365
13211.1949,1.00814,4,0.9466
13211.2329,1.00219,4,0.9579
13211.2709,1.002413,4,0.9671
13211.3088,1.002119,4,0.9732
13211.3468,1.001324,4,0.9771
13211.3848,0.99964,4,0.9795
13211.4227,0.999898,4,0.9811
13211.4607,1.000436,4,0.9823
13211.4986,1.001169,4,0.9831
13211.5366,1.0019,4,0.9838
13211.5746,0.997482,4,0.9844
13211.6125,0.996505,4,0.9848
13211.6505,0.999441,4,0.9852
13211.6885,0.999554,4,0.9854
13211.7264,0.994825,4,0.9856
13211.7644,0.993548,4,0.9855
13211.8024,0.991789,4,0.9852
13211.8403,0.993118,4,0.9843
13211.8783,0.994409,4,0.9826
13211.9162,0.996728,4,0.9797
13211.9542,0.995055,4,0.9756
13211.9922,0.998172,4,0.9712
13212.0301,0.996046,4,0.9687
13212.0681,0.99207,4,0.9691
13212.1061,0.993327,4,0.9723
13212.144,0.989954,4,0.9771
13212.182,0.979819,4,0.9816
13212.22,0.966479,4,0.9847
13212.2579,0.954762,4,0.9867
13212.2959,0.941516,4,0.988
13212.3338,0.929244,4,0.9888
13212.3718,0.919955,4,0.9893
13212.4098,0.91602,4,0.9897
13212.4477,0.918827,4,0.99
13212.4857,0.926164,4,0.9903
13212.5237,0.942235,4,0.9905
13212.5616,0.95984,4,0.9906
13212.5996,0.972856,4,0.9908
13212.6376,0.980213,4,0.9909
13212.6755,0.985948,4,0.991
13212.7135,0.990973,4,0.991
13212.7514,0.996696,4,0.991
13212.7894,0.998854,4,0.991
13212.8274,0.997149,4,0.991
13212.8653,0.996896,4,0.9909
13212.9033,1.001295,4,0.9907
13212.9413,1.002509,4,0.9904
13212.9792,0.999969,4,0.9901
13213.0172,0.996895,4,0.9896
13213.0552,0.996341,4,0.9888
13213.0931,0.993493,4,0.9876
13213.1311,0.996455,4,0.9863
13213.169,1.000607,4,0.9851
13213.207,0.998019,4,0.9846
13213.245,0.998652,4,0.9848
13213.2829,0.998863,4,0.9858
13213.3209,0.999195,4,0.9872
13213.3589,0.998566,4,0.9886
13213.3968,1.00224,4,0.9898
13213.4348,1.00248,4,0.9906
13213.4727,1.00114,4,0.9912
13213.5107,1.002575,4,0.9916
13213.5487,1.000415,4,0.9919
13213.5866,1.001943,4,0.9921
13213.6246,0.998484,4,0.9923
13213.6626,0.998596,4,0.9924
13213.7005,1.001104,4,0.9925
13213.7385,1.000704,4,0.9926
13213.7765,0.998692,4,0.9927
13213.8144,0.999797,4,0.9927
13213.8524,1.001291,4,0.9927
13213.8903,0.99847,4,0.9928
13213.9283,1.002128,4,0.9928
13213.9663,0.998008,4,0.9928
13214.0042,0.999422,4,0.9928
13214.0422,1.000499,4,0.9928
13214.0802,1.000151,4,0.9928
13214.1181,1.001295,4,0.9928
13214.1561,0.999397,4,0.9928
13214.1941,0.9988,4,0.9928
13214.232,0.998518,4,0.9928
13214.27,1.00203,4,0.9928
13214.3079,1.001985,4,0.9928
13214.3459,1.003867,4,0.9928
13214.3839,1.001956,4,0.9927
13214.4218,1.002584,4,0.9927
13214.4598,1.001137,4,0.9926
13214.4978,1.00314,4,0.9925
13214.5357,0.998847,4,0.9923
13214.5737,1.001858,4,0.9919
13214.6117,1.0008,4,0.9913
13214.6496,1.001016,4,0.9901
13214.6876,1.003018,4,0.9882
13214.7255,1.003923,4,0.9861
13214.7635,1.005504,4,0.985
13214.8015,1.004085,4,0.9853
13214.8394,1.007053,4,0.9867
13214.8774,1.005091,4,0.9885
13214.9154,1.001064,4,0.9899
13214.9533,1.001882,4,0.9907
13214.9913,1.005631,4,0.991
13215.0293,1.00444,4,0.991
13215.0672,1.003016,4,0.9908
13215.1052,1.00294,4,0.9905
13215.1431,1.002326,4,0.9903
13215.1811,1.000612,4,0.9903
13215.2191,1.000959,4,0.9903
13215.257,1.002799,4,0.9903
13215.295,1.001642,4,0.9903
13215.333,0.99946,4,0.9903
13215.3709,1.000713,4,0.9902
13215.4089,0.995496,4,0.99
13215.4469,0.995583,4,0.9897
13215.4848,0.997779,4,0.9895
13215.5228,0.998026,4,0.9892
13215.5607,1.000361,4,0.9889
13215.5987,1.00273,4,0.9886
13215.6367,0.998211,4,0.9882
13215.6746,0.99788,4,0.9878
13215.7126,0.99626,4,0.9873
13215.7506,0.994187,4,0.9868
13215.7885,0.987903,4,0.9861
13215.8265,0.983269,4,0.9854
13215.8645,0.976428,4,0.9846
13215.9024,0.985481,4,0.9836
13215.9404,0.989959,4,0.9824
13215.9783,0.992813,4,0.9811
13216.0163,0.992488,4,0.9795
13216.0543,0.990057,4,0.9776
13216.0922,0.985832,4,0.9754
13216.1302,0.987266,4,0.9728
13216.1682,0.979956,4,0.9697
13216.2061,0.979392,4,0.966
13216.2441,0.977954,4,0.9612
13216.2821,0.976209,4,0.955
13216.32,0.972728,4,0.9472
13216.358,0.975899,4,0.9372
13216.3959,0.97314,4,0.9243
13216.4339,0.971252,4,0.907
13216.4719,0.967668,4,0.8825
13216.5098,0.966761,4,0.8469
13216.5478,0.969339,4,0.7953
13216.5858,0.979144,4,0.7252
13216.6237,0.989822,4,0.6413
13216.6617,1.015051,4,0.5599
13216.6996,1.036516,4,0.5061
13216.7376,1.065192,4,0.5011
13216.7756,1.080732,4,0.537
13216.8135,1.069485,4,0.6084
13216.8515,1.046514,4,0.6927
13216.8895,1.02249,4,0.7693
13216.9274,1.005328,4,0.829
13216.9654,0.99377,4,0.8717
13217.0034,0.990478,4,0.9012
13217.0413,0.988927,4,0.9217
13217.0793,0.987594,4,0.9363
13217.1172,0.993913,4,0.9468
13217.1552,0.992794,4,0.9547
13217.1932,0.993096,4,0.9607
13217.2311,0.9924,4,0.9654
13217.2691,0.987931,4,0.9691
13217.3071,0.98085,4,0.9722
13217.345,0.988085,4,0.9746
13217.383,0.988698,4,0.9767
13217.421,0.989581,4,0.9784
13217.4589,0.997724,4,0.9798
13217.4969,0.998128,4,0.981
13217.5348,1.001414,4,0.982
13217.5728,1.000426,4,0.9829
13217.6108,1.001086,4,0.9836
13217.6487,1.000381,4,0.9843
13217.6867,0.999533,4,0.9848
13217.7247,1.003291,4,0.9852
13217.7626,1.001603,4,0.9856
13217.8006,1.002435,4,0.9859
13217.8386,1.005614,4,0.9862
13217.8765,1.006472,4,0.9864
13217.9145,1.003886,4,0.9865
13217.9524,1.002466,4,0.9866
13217.9904,1.00423,4,0.9866
13218.0284,1.00335,4,0.9866
13218.0663,1.00351,4,0.9864
13218.1043,1.00555,4,0.9862
13218.1423,1.003889,4,0.986
13218.1802,1.003532,4,0.9858
13218.2182,1.005,4,0.9856
13218.2562,1.003467,4,0.9854
13218.2941,1.005451,4,0.985
13218.3321,1.00478,4,0.9846
13218.37,1.00377,4,0.984
13218.408,1.003862,4,0.9832
13218.446,1.004975,4,0.9822
13218.4839,1.005822,4,0.9809
13218.5219,0.998187,4,0.9793
13218.5599,0.997255,2,0.9771
13218.5978,0.999479,2,0.9742
13218.6358,0.996647,2,0.9704
13218.6738,0.995084,2,0.9653
13218.7117,0.996861,2,0.9585
13218.7497,0.995541,2,0.9497
13218.7876,0.997228,2,0.9388
13218.8256,0.993417,2,0.9248
13218.8636,0.991625,2,0.906
13218.9015,0.989924,2,0.8797
13218.9395,0.993773,2,0.846
13218.9775,0.998826,2,0.8109
13219.0154,1.008501,2,0.7864
13219.0534,1.02987,2,0.7838
13219.0914,1.035777,2,0.8019
13219.1293,1.041395,2,0.8325
13219.1673,1.031182,2,0.8681
13219.2052,1.022893,2,0.8998
13219.2432,1.010225,2,0.9238
13219.2812,1.004049,2,0.9405
13219.3191,1.004944,2,0.9517
13219.3571,1.001454,2,0.9592
13219.3951,0.999689,2,0.9643
13219.433,1.005461,2,0.9678
13219.471,1.006047,2,0.9702
13219.509,1.00603,2,0.9718
13219.5469,1.004625,2,0.9729
13219.5849,1.004776,2,0.9734
13219.6228,1.001672,2,0.9737
13219.6608,1.001352,2,0.9735
13219.6988,1.000154,2,0.973
13219.7367,1.002609,2,0.9722
13219.7747,1.003978,2,0.9711
13219.8127,1.000724,2,0.9697
13219.8506,0.998077,2,0.9679
13219.8886,0.995583,2,0.9656
13219.9265,1.001435,2,0.9628
13219.9645,0.99968,2,0.9594
13220.0025,0.998137,2,0.9552
13220.0404,0.998813,2,0.9499
13220.0784,0.996241,2,0.9432
13220.1164,0.990516,2,0.9347
13220.1543,0.989252,2,0.9236
13220.1923,0.985628,2,0.9088
13220.2303,0.980576,2,0.8887
13220.2682,0.974002,2,0.8611
13220.3062,0.967317,2,0.8224
13220.3441,0.958865,2,0.7684
13220.3821,0.953531,2,0.6956
13220.4201,0.951265,2,0.6048
13220.458,0.968802,2,0.5068
13220.6479,1.124699,2,0.5353
13220.6858,1.111133,2,0.6305
13220.7238,1.069176,2,0.7158
13220.7617,1.04478,2,0.7833
13220.7997,1.026837,2,0.833
13220.8377,1.016728,2,0.8687
13220.8756,1.012774,2,0.8943
13220.9136,1.007888,2,0.913
13220.9516,1.002916,2,0.9269
13220.9895,1.005122,2,0.9374
13221.0275,1.010258,2,0.9456
13221.0655,1.003409,2,0.952
13221.1034,1.004957,2,0.9572
13221.1414,1.001821,2,0.9613
13221.1793,1.004584,2,0.9648
13221.2173,1.002973,2,0.9676
13221.2553,1.006324,2,0.97
13221.2932,1.002886,2,0.9719
13221.3312,1.002192,2,0.9736
13221.3692,1.004748,2,0.9751
13221.4071,1.003276,2,0.9764
13221.4451,1.000547,2,0.9775
13221.4831,0.999785,2,0.9785
13221.521,0.99908,2,0.9793
13221.559,0.999963,2,0.98
13221.5969,1.003306,2,0.9805
13221.6349,1.001828,2,0.981
13221.6729,0.999864,2,0.9814
13221.7108,0.999546,2,0.9817
13221.7488,0.997214,2,0.9819
13221.7868,1.00268,2,0.9819
13221.8247,1.003699,2,0.9818
13221.8627,1.003609,2,0.9817
13221.9007,1.000709,2,0.9814
13221.9386,0.996008,2,0.9813
13221.9766,0.99857,2,0.9813
13222.0145,1.001429,2,0.9815
13222.0525,0.99803,2,0.9818
13222.0905,0.99585,2,0.982
13222.1284,0.99806,2,0.9821
13222.1664,0.996508,2,0.9821
13222.2044,0.99634,2,0.9819
13222.2423,0.99588,2,0.9815
13222.2803,0.993889,2,0.9807
13222.3183,0.995899,2,0.9795
13222.3562,0.993964,2,0.9775
13222.3942,0.983353,2,0.9744
13222.4321,0.980171,2,0.9706
13222.4701,0.980664,2,0.9673
13222.5081,0.983089,2,0.9658
13222.546,0.986782,2,0.9664
13222.584,0.985607,2,0.9684
13222.622,0.987858,2,0.9709
13222.6599,0.985488,2,0.9726
13222.6979,0.984963,2,0.9733
13222.7358,0.995071,2,0.9733
13222.7738,0.995018,2,0.9725
13222.8118,0.995822,2,0.9712
13222.8497,0.993165,2,0.9694
13222.8877,0.995768,2,0.9671
13222.9257,0.990859,2,0.9642
13222.9636,0.991934,2,0.9604
13223.0016,0.988767,2,0.9554
13223.0396,0.984904,2,0.9489
13223.0775,0.982078,2,0.9399
13223.1155,0.982429,2,0.9272
13223.1534,0.981351,2,0.9091
13223.1914,0.97779,2,0.8836
13223.2294,0.978689,2,0.8501
13223.2673,0.988047,2,0.8117
13223.3053,1.004505,2,0.7772
13223.3433,1.025675,2,0.7583
13223.3812,1.043807,2,0.7625
13223.4192,1.049624,2,0.7816
13223.4572,1.04848,2,0.8133
13223.4951,1.038108,2,0.8474
13223.5331,1.027867,2,0.8767
13223.571,1.016327,2,0.8984
13223.609,1.010542,2,0.9131
13223.647,1.008101,2,0.9226
13223.6849,0.99948,2,0.9282
13223.7229,1.001006,2,0.9313
13223.7609,1.001352,2,0.9324
13223.7988,1.000499,2,0.9319
13223.8368,0.999151,2,0.9298
13223.8748,0.994648,2,0.9267
13223.9127,0.992714,2,0.9223
13223.9507,0.991313,2,0.9167
13223.9886,0.997244,2,0.9096
13224.0266,0.994429,2,0.9009
13224.0646,0.989814,2,0.8901
13224.1025,0.988135,2,0.8767
13224.1405,0.977727,2,0.8602
13224.1785,0.973943,2,0.8396
13224.2164,0.968568,2,0.8135
13224.2544,0.963258,2,0.7805
13224.2924,0.956169,2,0.7381
13224.3303,0.946404,2,0.6838
13224.3683,0.931952,2,0.6152
13224.4062,0.918416,2,0.5308
13224.8238,1.097951,2,0.5368
13224.8618,1.085289,2,0.6191
13224.8998,1.059163,2,0.6863
13224.9377,1.040607,2,0.7394
13224.9757,1.031271,2,0.7807
13225.0137,1.016703,2,0.8129
13225.0516,1.016364,2,0.838
13225.0896,1.007435,2,0.8576
13225.1276,1.006821,2,0.8731
13225.1655,1.009187,2,0.8856
13225.2035,1.005355,2,0.8962
13225.2414,1.00589,2,0.9053
13225.2794,1.006166,2,0.9134
13225.3174,1.003018,2,0.9206
13225.3553,0.995107,2,0.927
13225.3933,0.997906,2,0.9324
13225.4313,1.001212,2,0.9368
13225.4692,0.999764,2,0.9404
13225.5072,1.001305,2,0.9435
13225.5452,0.998539,4,0.9464
13225.5831,1.002782,4,0.9489
13225.6211,1.002502,4,0.9512
13225.659,1.000542,4,0.953
13225.697,1.003239,4,0.9544
13225.735,1.002476,4,0.9555
13225.7729,1.002027,4,0.9563
13225.8109,1.002033,4,0.9569
13225.8489,0.999548,4,0.9573
13225.8868,1.001402,4,0.9576
13225.9248,1.002249,4,0.9576
13225.9627,1.001421,4,0.9575
13226.0007,1.001292,4,0.9572
13226.0387,0.999743,4,0.9566
13226.0766,1.000214,4,0.9559
13226.1146,1.001433,4,0.955
13226.1526,1.001407,4,0.9538
13226.1905,0.997122,4,0.9524
13226.2285,0.998644,4,0.9507
13226.2665,0.997815,4,0.9486
13226.3044,1.001358,4,0.9462
13226.3424,1.001053,4,0.9432
13226.3803,0.99744,4,0.9395
13226.4183,0.995335,4,0.9348
13226.4563,0.996948,4,0.9292
13226.4942,0.998004,4,0.923
13226.5322,0.997711,4,0.9167
13226.5702,0.995435,4,0.9104
13226.6081,0.993565,4,0.9032
13226.6461,0.991441,4,0.8941
13226.6841,0.986257,4,0.8814
13226.722,0.985829,4,0.8636
13226.76,0.985634,4,0.8383
13226.7979,0.973735,4,0.8017
13226.8359,0.969399,4,0.7492
13226.8739,0.964714,4,0.6791
13226.9118,0.962669,4,0.5984
13226.9498,0.983254,4,0.5272
13226.9878,1.018139,2,0.6104
13227.0257,1.048921,2,0.6111
13227.0637,1.052386,4,0.5135
13227.1017,1.033406,4,0.5387
13227.1396,0.993863,4,0.5444
13227.1776,0.960665,4,0.5141
13227.2155,0.946401,2,0.5784
13227.2535,0.938093,1,0.5272
13227.6711,1.10574,2,0.5628
13227.7091,1.078291,4,0.5429
13227.747,1.055514,4,0.6182
13227.785,1.039579,4,0.6798
13227.823,1.026243,4,0.7294
13227.8609,1.017864,4,0.769
13227.8989,1.014447,4,0.8006
13227.9369,1.0111,4,0.826
13227.9748,1.007844,4,0.8465
13228.0128,1.005796,4,0.8632
13228.0507,1.002395,4,0.8769
13228.0887,1.004513,4,0.888
13228.1267,0.999867,4,0.8969
13228.1646,1.000923,4,0.9038
13228.2026,0.999517,4,0.909
13228.2406,0.997906,4,0.9129
13228.2785,1.001978,4,0.9162
13228.3165,1.000799,4,0.9199
13228.3545,1.001173,4,0.9243
