filepath,filename,is_science_product,instrume,opt_elem,cenwave,object,date_obs,exptime,proposid,pr_inv_l,detector,wl_min_A,wl_max_A,target_confirmed,is_science_grating,flags
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11020/obkk11020_flt.fits,obkk11020_flt.fits,False,STIS,E230H,2762,HD61421,2011-04-22,1410.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11020/obkk11020_x1d.fits,obkk11020_x1d.fits,True,STIS,E230H,2762,HD61421,2011-04-22,1410.0,12278,Ayres,NUV-MAMA,2620.0298487249706,2887.8656282087177,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11030/obkk11030_asn.fits,obkk11030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11030/obkk11030_flt.fits,obkk11030_flt.fits,False,STIS,E140M,1425,HD61421,2011-04-22,1425.0,12278,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11030/obkk11030_x1d.fits,obkk11030_x1d.fits,True,STIS,E140M,1425,HD61421,2011-04-22,1425.0,12278,Ayres,FUV-MAMA,1139.9983914871864,1729.4751913312266,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11040/obkk11040_asn.fits,obkk11040_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11040/obkk11040_flt.fits,obkk11040_flt.fits,False,STIS,E140H,1271,HD61421,2011-04-22,1425.0,12278,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11040/obkk11040_x1d.fits,obkk11040_x1d.fits,True,STIS,E140H,1271,HD61421,2011-04-22,1425.0,12278,Ayres,FUV-MAMA,1163.1180143224208,1356.7553987074966,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12010/obkk12010_asn.fits,obkk12010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12010/obkk12010_flt.fits,obkk12010_flt.fits,False,STIS,E230H,2762,HD61421,2011-04-08,1824.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12010/obkk12010_x1d.fits,obkk12010_x1d.fits,True,STIS,E230H,2762,HD61421,2011-04-08,1824.0,12278,Ayres,NUV-MAMA,2620.02530177106,2887.8596960076584,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12020/obkk12020_asn.fits,obkk12020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12020/obkk12020_flt.fits,obkk12020_flt.fits,False,STIS,E230H,2513,HD61421,2011-04-08,1410.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12020/obkk12020_x1d.fits,obkk12020_x1d.fits,True,STIS,E230H,2513,HD61421,2011-04-08,1410.0,12278,Ayres,NUV-MAMA,2377.522854906244,2659.730082364528,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12030/obkk12030_asn.fits,obkk12030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12030/obkk12030_flt.fits,obkk12030_flt.fits,False,STIS,E140M,1425,HD61421,2011-04-09,0.0,12278,Ayres,FUV-MAMA,,,True,True,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12030/obkk12030_x1d.fits,obkk12030_x1d.fits,True,STIS,E140M,1425,HD61421,2011-04-09,1425.0,12278,Ayres,FUV-MAMA,1139.9931365228738,1729.467358631289,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12040/obkk12040_asn.fits,obkk12040_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12040/obkk12040_flt.fits,obkk12040_flt.fits,False,STIS,E140H,1271,HD61421,2011-04-09,0.0,12278,Ayres,FUV-MAMA,,,True,True,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk12040/obkk12040_x1d.fits,obkk12040_x1d.fits,True,STIS,E140H,1271,HD61421,2011-04-09,1425.0,12278,Ayres,FUV-MAMA,1163.1147686878355,1356.7517011761813,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13010/obkk13010_asn.fits,obkk13010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13010/obkk13010_flt.fits,obkk13010_flt.fits,False,STIS,E230H,2263,HD61421,2011-04-04,1824.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13010/obkk13010_x1d.fits,obkk13010_x1d.fits,True,STIS,E230H,2263,HD61421,2011-04-04,1824.0,12278,Ayres,NUV-MAMA,2128.043581238427,2403.747202962799,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13020/obkk13020_asn.fits,obkk13020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13020/obkk13020_flt.fits,obkk13020_flt.fits,False,STIS,E230H,2013,HD61421,2011-04-05,1410.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13020/obkk13020_x1d.fits,obkk13020_x1d.fits,True,STIS,E230H,2013,HD61421,2011-04-05,1410.0,12278,Ayres,NUV-MAMA,1878.9438512554525,2156.0475640248073,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13030/obkk13030_asn.fits,obkk13030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13030/obkk13030_flt.fits,obkk13030_flt.fits,False,STIS,E140M,1425,HD61421,2011-04-05,1425.0,12278,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13030/obkk13030_x1d.fits,obkk13030_x1d.fits,True,STIS,E140M,1425,HD61421,2011-04-05,1425.0,12278,Ayres,FUV-MAMA,1139.9664554965595,1729.4277414197315,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13040/obkk13040_asn.fits,obkk13040_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13040/obkk13040_flt.fits,obkk13040_flt.fits,False,STIS,E140H,1271,HD61421,2011-04-05,1425.0,12278,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk13040/obkk13040_x1d.fits,obkk13040_x1d.fits,True,STIS,E140H,1271,HD61421,2011-04-05,1425.0,12278,Ayres,FUV-MAMA,1163.1183006999336,1356.7557711233617,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14010/obkk14010_asn.fits,obkk14010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14010/obkk14010_flt.fits,obkk14010_flt.fits,False,STIS,E230H,2013,HD61421,2011-05-16,1824.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14010/obkk14010_x1d.fits,obkk14010_x1d.fits,True,STIS,E230H,2013,HD61421,2011-05-16,1824.0,12278,Ayres,NUV-MAMA,1878.973628472277,2156.0814100061375,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14020/obkk14020_asn.fits,obkk14020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14020/obkk14020_flt.fits,obkk14020_flt.fits,False,STIS,E230H,2263,HD61421,2011-05-16,1407.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14020/obkk14020_x1d.fits,obkk14020_x1d.fits,True,STIS,E230H,2263,HD61421,2011-05-16,1407.0,12278,Ayres,NUV-MAMA,2128.066740868194,2403.7734140203493,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14030/obkk14030_asn.fits,obkk14030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14030/obkk14030_flt.fits,obkk14030_flt.fits,False,STIS,E230H,2513,HD61421,2011-05-16,1410.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14030/obkk14030_x1d.fits,obkk14030_x1d.fits,True,STIS,E230H,2513,HD61421,2011-05-16,1410.0,12278,Ayres,NUV-MAMA,2377.546715751871,2659.7573971444976,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14040/obkk14040_asn.fits,obkk14040_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14040/obkk14040_flt.fits,obkk14040_flt.fits,False,STIS,E140H,1271,HD61421,2011-05-16,1425.0,12278,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk14040/obkk14040_x1d.fits,obkk14040_x1d.fits,True,STIS,E140H,1271,HD61421,2011-05-16,1425.0,12278,Ayres,FUV-MAMA,1163.1347351913696,1356.7752561630516,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk15010/obkk15010_asn.fits,obkk15010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk15020/obkk15020_asn.fits,obkk15020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk15020/obkk15020_flt.fits,obkk15020_flt.fits,False,STIS,E230H,2013,HD61421,2011-05-26,1410.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk15020/obkk15020_x1d.fits,obkk15020_x1d.fits,True,STIS,E230H,2013,HD61421,2011-05-26,1410.0,12278,Ayres,NUV-MAMA,1878.9743219909344,2156.082457722163,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk15030/obkk15030_asn.fits,obkk15030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk15030/obkk15030_flt.fits,obkk15030_flt.fits,False,STIS,E230H,1763,HD61421,2011-05-26,1425.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk15030/obkk15030_x1d.fits,obkk15030_x1d.fits,True,STIS,E230H,1763,HD61421,2011-05-26,1425.0,12278,Ayres,NUV-MAMA,1625.292101279155,1901.847645858505,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk16010/obkk16010_asn.fits,obkk16010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk16010/obkk16010_flt.fits,obkk16010_flt.fits,False,STIS,E230H,2762,HD61421,2011-05-26,1824.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk16010/obkk16010_x1d.fits,obkk16010_x1d.fits,True,STIS,E230H,2762,HD61421,2011-05-26,1824.0,12278,Ayres,NUV-MAMA,2620.073982189861,2887.912965321688,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk16020/obkk16020_asn.fits,obkk16020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk16020/obkk16020_flt.fits,obkk16020_flt.fits,False,STIS,E140M,1425,HD61421,2011-05-26,1425.0,12278,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk16020/obkk16020_x1d.fits,obkk16020_x1d.fits,True,STIS,E140M,1425,HD61421,2011-05-26,1425.0,12278,Ayres,FUV-MAMA,1140.019790757471,1729.5078910143873,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk16030/obkk16030_asn.fits,obkk16030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk16030/obkk16030_flt.fits,obkk16030_flt.fits,False,STIS,E140H,1271,HD61421,2011-05-26,1425.0,12278,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk16030/obkk16030_x1d.fits,obkk16030_x1d.fits,True,STIS,E140H,1271,HD61421,2011-05-26,1425.0,12278,Ayres,FUV-MAMA,1163.1389011883246,1356.7800401540578,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk17010/obkk17010_asn.fits,obkk17010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk17010/obkk17010_flt.fits,obkk17010_flt.fits,False,STIS,E140M,1425,HD61421,2011-10-30,1882.0,12278,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk17010/obkk17010_x1d.fits,obkk17010_x1d.fits,True,STIS,E140M,1425,HD61421,2011-10-30,1882.0,12278,Ayres,FUV-MAMA,1140.1902698195074,1729.7680938308,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk17020/obkk17020_asn.fits,obkk17020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk17020/obkk17020_flt.fits,obkk17020_flt.fits,False,STIS,E230H,2013,HD61421,2011-10-30,1410.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk17020/obkk17020_x1d.fits,obkk17020_x1d.fits,True,STIS,E230H,2013,HD61421,2011-10-30,1410.0,12278,Ayres,NUV-MAMA,1879.294415628237,2156.4491835423723,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk17030/obkk17030_asn.fits,obkk17030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk17030/obkk17030_flt.fits,obkk17030_flt.fits,False,STIS,E230H,1763,HD61421,2011-10-30,1425.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk17030/obkk17030_x1d.fits,obkk17030_x1d.fits,True,STIS,E230H,1763,HD61421,2011-10-30,1425.0,12278,Ayres,NUV-MAMA,1625.5658336838924,1902.1674999675429,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0610010/od0610010_asn.fits,od0610010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,14350,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0610010/od0610010_flt.fits,od0610010_flt.fits,False,STIS,E140H,1307,HD61421,2016-04-01,2342.0,14350,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0610010/od0610010_x1d.fits,od0610010_x1d.fits,True,STIS,E140H,1307,HD61421,2016-04-01,2342.0,14350,Ayres,FUV-MAMA,1199.6708226205062,1397.2015933118137,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0610020/od0610020_asn.fits,od0610020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,14350,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0610020/od0610020_flt.fits,od0610020_flt.fits,False,STIS,E140H,1489,HD61421,2016-04-01,1393.0,14350,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0610020/od0610020_x1d.fits,od0610020_x1d.fits,True,STIS,E140H,1489,HD61421,2016-04-01,1393.0,14350,Ayres,FUV-MAMA,1385.7379712203206,1586.2841496032147,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0610030/od0610030_asn.fits,od0610030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,14350,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0610030/od0610030_flt.fits,od0610030_flt.fits,False,STIS,E230H,2762,HD61421,2016-04-01,500.0,14350,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0610030/od0610030_x1d.fits,od0610030_x1d.fits,True,STIS,E230H,2762,HD61421,2016-04-01,500.0,14350,Ayres,NUV-MAMA,2620.034231072885,2887.867829973552,True,True,[]
